request_id,timestamp_utc,workflow,risk_tier,input_text,model_decision,model_answer
EV_0128,2026-03-01T14:49:00Z,code_review,medium,Operator receives mixed-signal evidence packet #128 | Resolve case 128 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 128
EV_0129,2026-03-01T14:56:00Z,legal_intake,medium,Operator receives mixed-signal evidence packet #129 | Resolve case 129 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 129
EV_0130,2026-03-01T15:03:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #130 | Resolve case 130 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 130
EV_0131,2026-03-01T15:10:00Z,code_review,medium,Operator receives mixed-signal evidence packet #131 | Resolve case 131 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 131
EV_0132,2026-03-01T15:17:00Z,clinical_admin,medium,Operator receives mixed-signal evidence packet #132 | Resolve case 132 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=clinical_admin workflow case 132
EV_0133,2026-03-01T15:24:00Z,incident_triage,low,Operator receives mixed-signal evidence packet #133 | Resolve case 133 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=incident_triage workflow case 133
EV_0134,2026-03-01T15:31:00Z,supply_chain,medium,Operator receives mixed-signal evidence packet #134 | Resolve case 134 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 134
EV_0135,2026-03-01T15:38:00Z,code_review,low,Operator receives mixed-signal evidence packet #135 | Resolve case 135 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=code_review workflow case 135
EV_0136,2026-03-01T15:45:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #136 | Resolve case 136 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 136
EV_0137,2026-03-01T15:52:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #137 | Resolve case 137 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 137
EV_0138,2026-03-01T15:59:00Z,sales_ops,low,Operator receives mixed-signal evidence packet #138 | Resolve case 138 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 138
EV_0139,2026-03-01T16:06:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #139 | Resolve case 139 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 139
EV_0140,2026-03-01T16:13:00Z,clinical_admin,low,Operator receives mixed-signal evidence packet #140 | Resolve case 140 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=clinical_admin workflow case 140
EV_0141,2026-03-01T16:20:00Z,fraud_screening,medium,Operator receives mixed-signal evidence packet #141 | Resolve case 141 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=fraud_screening workflow case 141
EV_0142,2026-03-01T16:27:00Z,fraud_screening,medium,Operator receives mixed-signal evidence packet #142 | Resolve case 142 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=fraud_screening workflow case 142
EV_0143,2026-03-01T16:34:00Z,fraud_screening,medium,Operator receives mixed-signal evidence packet #143 | Resolve case 143 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=fraud_screening workflow case 143
EV_0144,2026-03-01T16:41:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #144 | Resolve case 144 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 144
EV_0145,2026-03-01T16:48:00Z,code_review,low,Operator receives mixed-signal evidence packet #145 | Resolve case 145 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=code_review workflow case 145
EV_0146,2026-03-01T16:55:00Z,sales_ops,critical,Operator receives mixed-signal evidence packet #146 | Resolve case 146 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 146
EV_0147,2026-03-01T17:02:00Z,legal_intake,medium,Operator receives mixed-signal evidence packet #147 | Resolve case 147 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 147
EV_0148,2026-03-01T17:09:00Z,sales_ops,high,Operator receives mixed-signal evidence packet #148 | Resolve case 148 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=sales_ops workflow case 148
EV_0149,2026-03-01T17:16:00Z,sales_ops,high,Operator receives mixed-signal evidence packet #149 | Resolve case 149 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=sales_ops workflow case 149
EV_0150,2026-03-01T17:23:00Z,incident_triage,low,Operator receives mixed-signal evidence packet #150 | Resolve case 150 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=incident_triage workflow case 150
EV_0151,2026-03-01T17:30:00Z,clinical_admin,medium,Operator receives mixed-signal evidence packet #151 | Resolve case 151 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=clinical_admin workflow case 151
EV_0152,2026-03-01T17:37:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #152 | Resolve case 152 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 152
EV_0153,2026-03-01T17:44:00Z,sales_ops,low,Operator receives mixed-signal evidence packet #153 | Resolve case 153 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 153
EV_0154,2026-03-01T17:51:00Z,billing_support,low,Operator receives mixed-signal evidence packet #154 | Resolve case 154 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=billing_support workflow case 154
EV_0155,2026-03-01T17:58:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #155 | Resolve case 155 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 155
EV_0156,2026-03-01T18:05:00Z,billing_support,high,Operator receives mixed-signal evidence packet #156 | Resolve case 156 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 156
EV_0157,2026-03-01T18:12:00Z,supply_chain,medium,Operator receives mixed-signal evidence packet #157 | Resolve case 157 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 157
EV_0158,2026-03-01T18:19:00Z,billing_support,medium,Operator receives mixed-signal evidence packet #158 | Resolve case 158 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=billing_support workflow case 158
EV_0159,2026-03-01T18:26:00Z,incident_triage,medium,Operator receives mixed-signal evidence packet #159 | Resolve case 159 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 159
EV_0160,2026-03-01T18:33:00Z,clinical_admin,high,Operator receives mixed-signal evidence packet #160 | Resolve case 160 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=clinical_admin workflow case 160
EV_0161,2026-03-01T18:40:00Z,legal_intake,critical,Operator receives mixed-signal evidence packet #161 | Resolve case 161 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 161
EV_0162,2026-03-01T18:47:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #162 | Resolve case 162 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 162
EV_0163,2026-03-01T18:54:00Z,code_review,high,Operator receives mixed-signal evidence packet #163 | Resolve case 163 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=code_review workflow case 163
EV_0164,2026-03-01T19:01:00Z,legal_intake,high,Operator receives mixed-signal evidence packet #164 | Resolve case 164 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 164
EV_0165,2026-03-01T19:08:00Z,legal_intake,medium,Operator receives mixed-signal evidence packet #165 | Resolve case 165 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 165
EV_0166,2026-03-01T19:15:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #166 | Resolve case 166 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 166
EV_0167,2026-03-01T19:22:00Z,incident_triage,high,Operator receives mixed-signal evidence packet #167 | Resolve case 167 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 167
EV_0168,2026-03-01T19:29:00Z,sales_ops,medium,Operator receives mixed-signal evidence packet #168 | Resolve case 168 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 168
EV_0169,2026-03-01T19:36:00Z,incident_triage,low,Operator receives mixed-signal evidence packet #169 | Resolve case 169 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 169
EV_0170,2026-03-01T19:43:00Z,code_review,low,Operator receives mixed-signal evidence packet #170 | Resolve case 170 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 170
EV_0171,2026-03-01T19:50:00Z,incident_triage,low,Operator receives mixed-signal evidence packet #171 | Resolve case 171 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 171
EV_0172,2026-03-01T19:57:00Z,supply_chain,high,Operator receives mixed-signal evidence packet #172 | Resolve case 172 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 172
EV_0173,2026-03-01T20:04:00Z,code_review,low,Operator receives mixed-signal evidence packet #173 | Resolve case 173 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 173
EV_0174,2026-03-01T20:11:00Z,sales_ops,high,Operator receives mixed-signal evidence packet #174 | Resolve case 174 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=sales_ops workflow case 174
EV_0175,2026-03-01T20:18:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #175 | Resolve case 175 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 175
EV_0176,2026-03-01T20:25:00Z,legal_intake,high,Operator receives mixed-signal evidence packet #176 | Resolve case 176 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 176
EV_0177,2026-03-01T20:32:00Z,supply_chain,medium,Operator receives mixed-signal evidence packet #177 | Resolve case 177 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 177
EV_0178,2026-03-01T20:39:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #178 | Resolve case 178 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 178
EV_0179,2026-03-01T20:46:00Z,legal_intake,high,Operator receives mixed-signal evidence packet #179 | Resolve case 179 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 179
EV_0180,2026-03-01T20:53:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #180 | Resolve case 180 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 180
EV_0181,2026-03-01T21:00:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #181 | Resolve case 181 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 181
EV_0182,2026-03-01T21:07:00Z,sales_ops,low,Operator receives mixed-signal evidence packet #182 | Resolve case 182 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 182
EV_0183,2026-03-01T21:14:00Z,supply_chain,high,Operator receives mixed-signal evidence packet #183 | Resolve case 183 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 183
EV_0184,2026-03-01T21:21:00Z,billing_support,low,Operator receives mixed-signal evidence packet #184 | Resolve case 184 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 184
EV_0185,2026-03-01T21:28:00Z,clinical_admin,high,Operator receives mixed-signal evidence packet #185 | Resolve case 185 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=clinical_admin workflow case 185
EV_0186,2026-03-01T21:35:00Z,supply_chain,medium,Operator receives mixed-signal evidence packet #186 | Resolve case 186 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 186
EV_0187,2026-03-01T21:42:00Z,clinical_admin,low,Operator receives mixed-signal evidence packet #187 | Resolve case 187 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=clinical_admin workflow case 187
EV_0188,2026-03-01T21:49:00Z,legal_intake,medium,Operator receives mixed-signal evidence packet #188 | Resolve case 188 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 188
EV_0189,2026-03-01T21:56:00Z,billing_support,medium,Operator receives mixed-signal evidence packet #189 | Resolve case 189 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=billing_support workflow case 189
EV_0190,2026-03-01T22:03:00Z,legal_intake,critical,Operator receives mixed-signal evidence packet #190 | Resolve case 190 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 190
EV_0191,2026-03-01T22:10:00Z,clinical_admin,medium,Operator receives mixed-signal evidence packet #191 | Resolve case 191 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=clinical_admin workflow case 191
EV_0192,2026-03-01T22:17:00Z,code_review,medium,Operator receives mixed-signal evidence packet #192 | Resolve case 192 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 192
EV_0193,2026-03-01T22:24:00Z,code_review,low,Operator receives mixed-signal evidence packet #193 | Resolve case 193 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=code_review workflow case 193
EV_0194,2026-03-01T22:31:00Z,legal_intake,high,Operator receives mixed-signal evidence packet #194 | Resolve case 194 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 194
EV_0195,2026-03-01T22:38:00Z,billing_support,high,Operator receives mixed-signal evidence packet #195 | Resolve case 195 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 195
EV_0196,2026-03-01T22:45:00Z,fraud_screening,critical,Operator receives mixed-signal evidence packet #196 | Resolve case 196 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=fraud_screening workflow case 196
EV_0197,2026-03-01T22:52:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #197 | Resolve case 197 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 197
EV_0198,2026-03-01T22:59:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #198 | Resolve case 198 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 198
EV_0199,2026-03-01T23:06:00Z,fraud_screening,medium,Operator receives mixed-signal evidence packet #199 | Resolve case 199 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=fraud_screening workflow case 199
EV_0200,2026-03-01T23:13:00Z,incident_triage,high,Operator receives mixed-signal evidence packet #200 | Resolve case 200 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 200
EV_0201,2026-03-01T23:20:00Z,incident_triage,medium,Operator receives mixed-signal evidence packet #201 | Resolve case 201 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 201
EV_0202,2026-03-01T23:27:00Z,code_review,high,Operator receives mixed-signal evidence packet #202 | Resolve case 202 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 202
EV_0203,2026-03-01T23:34:00Z,sales_ops,low,Operator receives mixed-signal evidence packet #203 | Resolve case 203 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=sales_ops workflow case 203
EV_0204,2026-03-01T23:41:00Z,legal_intake,medium,Operator receives mixed-signal evidence packet #204 | Resolve case 204 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 204
EV_0205,2026-03-01T23:48:00Z,legal_intake,medium,Operator receives mixed-signal evidence packet #205 | Resolve case 205 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 205
EV_0206,2026-03-01T23:55:00Z,legal_intake,high,Operator receives mixed-signal evidence packet #206 | Resolve case 206 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 206
EV_0207,2026-03-02T00:02:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #207 | Resolve case 207 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 207
EV_0208,2026-03-02T00:09:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #208 | Resolve case 208 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 208
EV_0209,2026-03-02T00:16:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #209 | Resolve case 209 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 209
EV_0210,2026-03-02T00:23:00Z,billing_support,low,Operator receives mixed-signal evidence packet #210 | Resolve case 210 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 210
EV_0211,2026-03-02T00:30:00Z,billing_support,medium,Operator receives mixed-signal evidence packet #211 | Resolve case 211 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 211
EV_0212,2026-03-02T00:37:00Z,billing_support,critical,Operator receives mixed-signal evidence packet #212 | Resolve case 212 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=billing_support workflow case 212
EV_0213,2026-03-02T00:44:00Z,sales_ops,high,Operator receives mixed-signal evidence packet #213 | Resolve case 213 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=sales_ops workflow case 213
EV_0214,2026-03-02T00:51:00Z,fraud_screening,medium,Operator receives mixed-signal evidence packet #214 | Resolve case 214 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=fraud_screening workflow case 214
EV_0215,2026-03-02T00:58:00Z,clinical_admin,high,Operator receives mixed-signal evidence packet #215 | Resolve case 215 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=clinical_admin workflow case 215
EV_0216,2026-03-02T01:05:00Z,fraud_screening,medium,Operator receives mixed-signal evidence packet #216 | Resolve case 216 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=fraud_screening workflow case 216
EV_0217,2026-03-02T01:12:00Z,incident_triage,high,Operator receives mixed-signal evidence packet #217 | Resolve case 217 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=incident_triage workflow case 217
EV_0218,2026-03-02T01:19:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #218 | Resolve case 218 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=supply_chain workflow case 218
EV_0219,2026-03-02T01:26:00Z,legal_intake,critical,Operator receives mixed-signal evidence packet #219 | Resolve case 219 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 219
EV_0220,2026-03-02T01:33:00Z,incident_triage,medium,Operator receives mixed-signal evidence packet #220 | Resolve case 220 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=incident_triage workflow case 220
EV_0221,2026-03-02T01:40:00Z,sales_ops,low,Operator receives mixed-signal evidence packet #221 | Resolve case 221 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 221
EV_0222,2026-03-02T01:47:00Z,code_review,low,Operator receives mixed-signal evidence packet #222 | Resolve case 222 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 222
EV_0223,2026-03-02T01:54:00Z,sales_ops,low,Operator receives mixed-signal evidence packet #223 | Resolve case 223 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 223
EV_0224,2026-03-02T02:01:00Z,sales_ops,high,Operator receives mixed-signal evidence packet #224 | Resolve case 224 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 224
EV_0225,2026-03-02T02:08:00Z,clinical_admin,medium,Operator receives mixed-signal evidence packet #225 | Resolve case 225 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=clinical_admin workflow case 225
EV_0226,2026-03-02T02:15:00Z,sales_ops,low,Operator receives mixed-signal evidence packet #226 | Resolve case 226 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 226
EV_0227,2026-03-02T02:22:00Z,billing_support,low,Operator receives mixed-signal evidence packet #227 | Resolve case 227 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 227
EV_0228,2026-03-02T02:29:00Z,billing_support,high,Operator receives mixed-signal evidence packet #228 | Resolve case 228 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 228
EV_0229,2026-03-02T02:36:00Z,sales_ops,high,Operator receives mixed-signal evidence packet #229 | Resolve case 229 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=sales_ops workflow case 229
EV_0230,2026-03-02T02:43:00Z,legal_intake,high,Operator receives mixed-signal evidence packet #230 | Resolve case 230 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 230
EV_0231,2026-03-02T02:50:00Z,supply_chain,medium,Operator receives mixed-signal evidence packet #231 | Resolve case 231 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 231
EV_0232,2026-03-02T02:57:00Z,sales_ops,high,Operator receives mixed-signal evidence packet #232 | Resolve case 232 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=sales_ops workflow case 232
EV_0233,2026-03-02T03:04:00Z,legal_intake,critical,Operator receives mixed-signal evidence packet #233 | Resolve case 233 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=legal_intake workflow case 233
EV_0234,2026-03-02T03:11:00Z,incident_triage,low,Operator receives mixed-signal evidence packet #234 | Resolve case 234 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 234
EV_0235,2026-03-02T03:18:00Z,supply_chain,critical,Operator receives mixed-signal evidence packet #235 | Resolve case 235 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 235
EV_0236,2026-03-02T03:25:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #236 | Resolve case 236 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 236
EV_0237,2026-03-02T03:32:00Z,sales_ops,medium,Operator receives mixed-signal evidence packet #237 | Resolve case 237 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=sales_ops workflow case 237
EV_0238,2026-03-02T03:39:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #238 | Resolve case 238 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 238
EV_0239,2026-03-02T03:46:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #239 | Resolve case 239 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 239
EV_0240,2026-03-02T03:53:00Z,code_review,low,Operator receives mixed-signal evidence packet #240 | Resolve case 240 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=code_review workflow case 240
EV_0241,2026-03-02T04:00:00Z,incident_triage,critical,Operator receives mixed-signal evidence packet #241 | Resolve case 241 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 241
EV_0242,2026-03-02T04:07:00Z,legal_intake,low,Operator receives mixed-signal evidence packet #242 | Resolve case 242 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=legal_intake workflow case 242
EV_0243,2026-03-02T04:14:00Z,billing_support,medium,Operator receives mixed-signal evidence packet #243 | Resolve case 243 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 243
EV_0244,2026-03-02T04:21:00Z,incident_triage,medium,Operator receives mixed-signal evidence packet #244 | Resolve case 244 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=incident_triage workflow case 244
EV_0245,2026-03-02T04:28:00Z,billing_support,critical,Operator receives mixed-signal evidence packet #245 | Resolve case 245 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 245
EV_0246,2026-03-02T04:35:00Z,billing_support,low,Operator receives mixed-signal evidence packet #246 | Resolve case 246 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=billing_support workflow case 246
EV_0247,2026-03-02T04:42:00Z,billing_support,low,Operator receives mixed-signal evidence packet #247 | Resolve case 247 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 247
EV_0248,2026-03-02T04:49:00Z,billing_support,medium,Operator receives mixed-signal evidence packet #248 | Resolve case 248 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 248
EV_0249,2026-03-02T04:56:00Z,clinical_admin,critical,Operator receives mixed-signal evidence packet #249 | Resolve case 249 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=clinical_admin workflow case 249
EV_0250,2026-03-02T05:03:00Z,billing_support,low,Operator receives mixed-signal evidence packet #250 | Resolve case 250 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=billing_support workflow case 250
EV_0251,2026-03-02T05:10:00Z,billing_support,high,Operator receives mixed-signal evidence packet #251 | Resolve case 251 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=billing_support workflow case 251
EV_0252,2026-03-02T05:17:00Z,incident_triage,medium,Operator receives mixed-signal evidence packet #252 | Resolve case 252 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=incident_triage workflow case 252
EV_0253,2026-03-02T05:24:00Z,code_review,medium,Operator receives mixed-signal evidence packet #253 | Resolve case 253 under policy constraints and provide final action,PROCEED,decision=PROCEED; scenario=code_review workflow case 253
EV_0254,2026-03-02T05:31:00Z,clinical_admin,high,Operator receives mixed-signal evidence packet #254 | Resolve case 254 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=clinical_admin workflow case 254
EV_0255,2026-03-02T05:38:00Z,supply_chain,low,Operator receives mixed-signal evidence packet #255 | Resolve case 255 under policy constraints and provide final action,FLAG_FOR_REVIEW,decision=FLAG_FOR_REVIEW; scenario=supply_chain workflow case 255
